2.8000	0.1401
2.8100	0.1289
2.8200	0.1182
2.8300	0.1080
2.8400	0.0985
2.8500	0.0898
2.8600	0.0818
2.8700	0.0746
2.8800	0.0684
2.8900	0.0629
2.9000	0.0582
2.9100	0.0542
2.9200	0.0509
2.9300	0.0483
2.9400	0.0463
2.9500	0.0450
2.9600	0.0443
2.9700	0.0443
2.9800	0.0448
2.9900	0.0460
3.0000	0.0477
3.0100	0.0500
3.0200	0.0527
3.0300	0.0559
3.0400	0.0594
3.0500	0.0632
3.0600	0.0671
3.0700	0.0709
3.0800	0.0747
3.0900	0.0783
3.1000	0.0816
3.1100	0.0845
3.1200	0.0870
3.1300	0.0891
3.1400	0.0908
3.1500	0.0922
3.1600	0.0933
3.1700	0.0943
3.1800	0.0953
3.1900	0.0962
3.2000	0.0972
3.2100	0.0983
3.2200	0.0994
3.2300	0.1008
3.2400	0.1021
3.2500	0.1034
3.2600	0.1045
3.2700	0.1053
3.2800	0.1059
3.2900	0.1061
3.3000	0.1057
3.3100	0.1050
3.3200	0.1037
3.3300	0.1021
3.3400	0.0999
3.3500	0.0974
3.3600	0.0946
3.3700	0.0914
3.3800	0.0881
3.3900	0.0845
3.4000	0.0809
3.4100	0.0773
3.4200	0.0737
3.4300	0.0703
3.4400	0.0671
3.4500	0.0644
3.4600	0.0623
3.4700	0.0608
3.4800	0.0602
3.4900	0.0605
3.5000	0.0618
3.5100	0.0643
3.5200	0.0680
3.5300	0.0728
3.5400	0.0786
3.5500	0.0852
3.5600	0.0927
3.5700	0.1009
3.5800	0.1095
3.5900	0.1183
3.6000	0.1272
3.6100	0.1357
3.6200	0.1438
3.6300	0.1511
3.6400	0.1573
3.6500	0.1625
3.6600	0.1663
3.6700	0.1689
3.6800	0.1700
3.6900	0.1698
3.7000	0.1680
3.7100	0.1646
3.7200	0.1598
3.7300	0.1537
3.7400	0.1465
3.7500	0.1386
3.7600	0.1300
3.7700	0.1210
3.7800	0.1118
3.7900	0.1025
3.8000	0.0933
3.8100	0.0846
3.8200	0.0763
3.8300	0.0686
3.8400	0.0615
3.8500	0.0552
3.8600	0.0494
3.8700	0.0444
3.8800	0.0400
3.8900	0.0363
3.9000	0.0332
3.9100	0.0308
3.9200	0.0292
3.9300	0.0283
3.9400	0.0280
3.9500	0.0284
3.9600	0.0295
3.9700	0.0311
3.9800	0.0332
3.9900	0.0356
4.0000	0.0382
4.0100	0.0409
4.0200	0.0436
4.0300	0.0461
4.0400	0.0485
4.0500	0.0508
4.0600	0.0527
4.0700	0.0543
4.0800	0.0557
4.0900	0.0569
4.1000	0.0579
4.1100	0.0586
4.1200	0.0592
4.1300	0.0596
4.1400	0.0597
4.1500	0.0596
4.1600	0.0592
4.1700	0.0585
4.1800	0.0575
4.1900	0.0564
4.2000	0.0552
4.2100	0.0539
4.2200	0.0528
4.2300	0.0520
4.2400	0.0513
4.2500	0.0510
4.2600	0.0509
4.2700	0.0512
4.2800	0.0519
