0.0000	0.0000
0.0100	0.0000
0.0200	0.0000
0.0300	0.0000
0.0400	0.0000
0.0500	0.0000
0.0600	0.0000
0.0700	0.0000
0.0800	0.0000
0.0900	0.0000
0.1000	0.0000
0.1100	0.0000
0.1200	0.0000
0.1300	0.0000
0.1400	0.0000
0.1500	0.0000
0.1600	0.0000
0.1700	0.0000
0.1800	0.0000
0.1900	0.0000
0.2000	0.0000
0.2100	0.0000
0.2200	0.0000
0.2300	0.0000
0.2400	0.0000
0.2500	0.0000
0.2600	0.0000
0.2700	0.0000
0.2800	0.0000
0.2900	0.0000
0.3000	0.0000
0.3100	0.0000
0.3200	0.0000
0.3300	0.0000
0.3400	0.0000
0.3500	0.0000
0.3600	0.0000
0.3700	0.0000
0.3800	0.0000
0.3900	0.0000
0.4000	0.0000
0.4100	0.0000
0.4200	0.0000
0.4300	0.0000
0.4400	0.0000
0.4500	0.0001
0.4600	0.0001
0.4700	0.0002
0.4800	0.0004
0.4900	0.0006
0.5000	0.0009
0.5100	0.0013
0.5200	0.0018
0.5300	0.0024
0.5400	0.0030
0.5500	0.0037
0.5600	0.0045
0.5700	0.0053
0.5800	0.0061
0.5900	0.0069
0.6000	0.0077
0.6100	0.0084
0.6200	0.0090
0.6300	0.0094
0.6400	0.0098
0.6500	0.0101
0.6600	0.0102
0.6700	0.0102
0.6800	0.0101
0.6900	0.0100
0.7000	0.0097
0.7100	0.0094
0.7200	0.0091
0.7300	0.0089
0.7400	0.0086
0.7500	0.0084
0.7600	0.0083
0.7700	0.0083
0.7800	0.0084
0.7900	0.0086
0.8000	0.0089
0.8100	0.0093
0.8200	0.0098
0.8300	0.0104
0.8400	0.0110
0.8500	0.0116
0.8600	0.0122
0.8700	0.0127
0.8800	0.0131
0.8900	0.0132
0.9000	0.0131
0.9100	0.0127
0.9200	0.0118
0.9300	0.0106
0.9400	0.0088
0.9500	0.0067
0.9600	0.0041
0.9700	0.0012
0.9800	-0.0020
0.9900	-0.0054
1.0000	-0.0088
1.0100	-0.0121
1.0200	-0.0153
1.0300	-0.0181
1.0400	-0.0206
1.0500	-0.0226
1.0600	-0.0241
1.0700	-0.0252
1.0800	-0.0258
1.0900	-0.0260
1.1000	-0.0258
1.1100	-0.0253
1.1200	-0.0245
1.1300	-0.0234
1.1400	-0.0222
1.1500	-0.0208
1.1600	-0.0192
1.1700	-0.0177
1.1800	-0.0161
1.1900	-0.0145
1.2000	-0.0130
1.2100	-0.0116
1.2200	-0.0103
1.2300	-0.0092
1.2400	-0.0083
1.2500	-0.0077
1.2600	-0.0073
1.2700	-0.0070
1.2800	-0.0069
1.2900	-0.0069
1.3000	-0.0070
1.3100	-0.0070
1.3200	-0.0071
1.3300	-0.0070
1.3400	-0.0068
1.3500	-0.0065
1.3600	-0.0059
1.3700	-0.0052
1.3800	-0.0044
1.3900	-0.0033
1.4000	-0.0022
1.4100	-0.0010
1.4200	0.0002
1.4300	0.0015
1.4400	0.0027
1.4500	0.0038
1.4600	0.0049
1.4700	0.0059
1.4800	0.0068
1.4900	0.0076
1.5000	0.0082
1.5100	0.0087
1.5200	0.0091
1.5300	0.0094
1.5400	0.0096
1.5500	0.0096
1.5600	0.0096
1.5700	0.0095
1.5800	0.0093
1.5900	0.0091
1.6000	0.0089
1.6100	0.0087
1.6200	0.0086
1.6300	0.0085
1.6400	0.0085
1.6500	0.0085
1.6600	0.0087
1.6700	0.0089
1.6800	0.0092
1.6900	0.0096
1.7000	0.0100
1.7100	0.0105
1.7200	0.0110
1.7300	0.0115
1.7400	0.0120
1.7500	0.0124
1.7600	0.0128
1.7700	0.0131
1.7800	0.0133
1.7900	0.0133
1.8000	0.0131
1.8100	0.0126
1.8200	0.0117
1.8300	0.0105
1.8400	0.0088
1.8500	0.0067
1.8600	0.0043
1.8700	0.0014
1.8800	-0.0017
1.8900	-0.0051
1.9000	-0.0086
1.9100	-0.0121
1.9200	-0.0154
1.9300	-0.0185
1.9400	-0.0211
1.9500	-0.0234
1.9600	-0.0252
1.9700	-0.0265
1.9800	-0.0273
1.9900	-0.0276
2.0000	-0.0274
2.0100	-0.0269
2.0200	-0.0260
2.0300	-0.0249
2.0400	-0.0236
2.0500	-0.0221
2.0600	-0.0206
2.0700	-0.0190
2.0800	-0.0173
2.0900	-0.0157
2.1000	-0.0141
2.1100	-0.0125
2.1200	-0.0111
2.1300	-0.0098
2.1400	-0.0087
2.1500	-0.0077
2.1600	-0.0068
2.1700	-0.0061
2.1800	-0.0055
2.1900	-0.0051
2.2000	-0.0047
2.2100	-0.0043
2.2200	-0.0040
2.2300	-0.0036
2.2400	-0.0032
2.2500	-0.0027
2.2600	-0.0020
2.2700	-0.0013
2.2800	-0.0004
2.2900	0.0005
2.3000	0.0015
2.3100	0.0025
2.3200	0.0036
2.3300	0.0047
2.3400	0.0058
2.3500	0.0069
2.3600	0.0080
2.3700	0.0091
2.3800	0.0101
2.3900	0.0110
2.4000	0.0119
2.4100	0.0127
2.4200	0.0134
2.4300	0.0141
2.4400	0.0146
2.4500	0.0151
2.4600	0.0154
2.4700	0.0156
2.4800	0.0157
2.4900	0.0158
2.5000	0.0157
2.5100	0.0156
2.5200	0.0154
2.5300	0.0152
2.5400	0.0150
2.5500	0.0148
2.5600	0.0145
2.5700	0.0144
2.5800	0.0143
2.5900	0.0142
2.6000	0.0142
2.6100	0.0143
2.6200	0.0145
2.6300	0.0147
2.6400	0.0150
2.6500	0.0153
2.6600	0.0157
2.6700	0.0161
2.6800	0.0164
2.6900	0.0168
2.7000	0.0171
2.7100	0.0173
2.7200	0.0174
2.7300	0.0175
2.7400	0.0174
2.7500	0.0171
2.7600	0.0167
2.7700	0.0159
2.7800	0.0149
2.7900	0.0135
2.8000	0.0117
2.8100	0.0095
2.8200	0.0070
2.8300	0.0040
2.8400	0.0008
2.8500	-0.0027
2.8600	-0.0063
2.8700	-0.0100
2.8800	-0.0137
2.8900	-0.0171
2.9000	-0.0202
2.9100	-0.0229
2.9200	-0.0252
2.9300	-0.0269
2.9400	-0.0281
2.9500	-0.0288
2.9600	-0.0290
2.9700	-0.0287
2.9800	-0.0280
2.9900	-0.0269
3.0000	-0.0256
3.0100	-0.0241
3.0200	-0.0225
3.0300	-0.0208
3.0400	-0.0191
3.0500	-0.0174
3.0600	-0.0157
3.0700	-0.0142
3.0800	-0.0127
3.0900	-0.0114
3.1000	-0.0103
3.1100	-0.0093
3.1200	-0.0085
3.1300	-0.0079
3.1400	-0.0076
3.1500	-0.0074
3.1600	-0.0074
3.1700	-0.0076
3.1800	-0.0079
3.1900	-0.0083
3.2000	-0.0087
3.2100	-0.0092
3.2200	-0.0096
3.2300	-0.0099
3.2400	-0.0100
3.2500	-0.0100
3.2600	-0.0097
3.2700	-0.0093
3.2800	-0.0086
3.2900	-0.0078
3.3000	-0.0068
3.3100	-0.0058
3.3200	-0.0046
3.3300	-0.0035
3.3400	-0.0023
3.3500	-0.0011
3.3600	0.0000
3.3700	0.0010
3.3800	0.0019
3.3900	0.0028
3.4000	0.0035
3.4100	0.0042
3.4200	0.0047
3.4300	0.0052
3.4400	0.0056
3.4500	0.0059
3.4600	0.0062
3.4700	0.0064
3.4800	0.0066
3.4900	0.0067
3.5000	0.0068
3.5100	0.0069
3.5200	0.0070
3.5300	0.0071
3.5400	0.0072
3.5500	0.0073
3.5600	0.0075
3.5700	0.0076
3.5800	0.0079
3.5900	0.0082
3.6000	0.0086
3.6100	0.0090
3.6200	0.0095
3.6300	0.0101
3.6400	0.0107
3.6500	0.0114
3.6600	0.0121
